,Geography,Gender,HasCrCard,IsActiveMember,AgeBins,CreditScore,Balance,EstimatedSalary,Tenure,NumOfProducts,Age,Exited
4414,France,Male,1,1,"(29, 49]",0.7743787176064373,0.6076172849868651,0.29724017498985356,0.7042036991760274,-0.9155620904513002,0.1883998504713071,0
4415,Spain,Female,1,0,"(29, 49]",-0.8681514479054929,-1.2144756346386467,-1.6782052273030508,-1.387786353546646,0.7994324594976167,0.1883998504713071,0
4416,France,Male,0,0,"(49, 69]",-1.2527945879304387,0.49160766567472325,0.17964671797530846,-1.387786353546646,-0.9155620904513002,1.2321287868185744,1
4417,Germany,Female,0,0,"(29, 49]",0.8159617597712964,0.34409674273480223,-1.7028303052429634,-0.3417913271853092,0.7994324594976167,0.2832842992301496,0
4418,France,Male,0,1,"(29, 49]",-0.22361429435017854,-1.2144756346386467,-0.3782538808580115,-1.0391213447595335,0.7994324594976167,-0.6655601883582752,0
4419,Spain,Male,0,0,"(29, 49]",-0.005303322984668813,0.8446654140707797,0.24446283441806388,-0.6904563359724214,2.5144270094465337,0.1883998504713071,1
4420,Germany,Female,1,1,"(29, 49]",-0.6914235187048422,0.9304009785331504,-0.5009822268783385,1.750198725537364,4.22942155939545,-0.19113794456406283,1
4421,Germany,Male,0,1,"(29, 49]",0.7639829570652226,0.8300209167338252,1.7434974963915422,-1.0391213447595335,0.7994324594976167,0.1883998504713071,0
4422,France,Male,0,1,"(49, 69]",0.11944580350990817,0.36571611195312836,-0.9926570908662021,-1.736451362333758,-0.9155620904513002,2.370742171924684,0
4423,France,Male,1,1,"(29, 49]",2.073848785258281,-1.2144756346386467,1.4117832830009407,-0.3417913271853092,-0.9155620904513002,-0.6655601883582752,0
4424,Germany,Female,1,0,"(49, 69]",0.1714246062159819,0.9830308797564236,0.5438456258178646,1.0528687079631396,-0.9155620904513002,1.6116665818539444,1
4425,France,Female,1,1,"(17, 29]",0.10905004296869342,-1.2144756346386467,-0.39701014056688644,-0.6904563359724214,0.7994324594976167,-1.1399824321524876,0
4426,France,Female,0,1,"(29, 49]",-0.2548015759738228,-1.2144756346386467,1.2809210342553792,-1.0391213447595335,-0.9155620904513002,0.4730531967478346,1
4427,Germany,Male,0,1,"(29, 49]",-1.5854589252493105,0.7353122245967905,1.546415964542347,-1.0391213447595335,0.7994324594976167,-0.3809068420817478,0
4428,Germany,Male,1,0,"(49, 69]",-0.7745896030345603,1.164944413875521,-0.5273642710510092,-0.6904563359724214,-0.9155620904513002,2.2758577231658417,1
4429,France,Female,1,1,"(29, 49]",0.6288380700294308,-1.2144756346386467,1.3191634723561703,0.3555386903889152,0.7994324594976167,-0.4757912908405903,0
4430,Germany,Female,1,0,"(17, 29]",-0.5666743922102653,1.1998579390959265,1.2321556308693076,-1.0391213447595335,-0.9155620904513002,-1.1399824321524876,0
4431,France,Male,1,1,"(17, 29]",0.036279719180190184,0.9109434023622403,0.8205430467383721,-0.3417913271853092,-0.9155620904513002,-0.9502135346348027,0
4432,Spain,Female,1,0,"(29, 49]",-1.5126886014608074,0.8853762789986851,1.669387558666554,1.401533716750252,2.5144270094465337,0.567937645506677,1
4433,Spain,Female,1,0,"(29, 49]",1.1798133787138125,0.0003195336846496429,1.0229662720744972,-1.387786353546646,-0.9155620904513002,0.8525909917832045,1
4434,France,Male,1,1,"(29, 49]",0.8471490413949405,0.8028964327352099,0.5843990080912186,0.7042036991760274,-0.9155620904513002,-0.2860223933229053,0
4435,Germany,Male,1,0,"(29, 49]",-0.19242701272653429,0.8008254404310416,-0.615744764203639,0.3555386903889152,-0.9155620904513002,0.8525909917832045,1
4436,Spain,Female,1,0,"(29, 49]",-0.19242701272653429,0.3498288593732091,-0.10674121916386657,0.00687368160180302,0.7994324594976167,-0.001369047046377861,0
4437,Spain,Female,0,1,"(17, 29]",0.7847744781476521,0.7650136592664355,-0.36072711389498596,0.7042036991760274,-0.9155620904513002,-1.1399824321524876,0
4438,Germany,Male,1,1,"(29, 49]",-0.46271678679811773,-0.19404745025917333,-0.1037521446142498,0.00687368160180302,-0.9155620904513002,0.567937645506677,0
4439,France,Male,1,1,"(17, 29]",2.073848785258281,-1.2144756346386467,-1.5516496034102736,0.3555386903889152,0.7994324594976167,-0.9502135346348027,0
4440,France,Male,0,1,"(29, 49]",1.3565413079144633,0.6688531144002261,-0.5933080473416454,-1.0391213447595335,-0.9155620904513002,-0.09625349580522034,1
4441,Spain,Male,0,1,"(29, 49]",0.7639829570652226,0.12657045372811015,-1.1427613980427969,0.00687368160180302,-0.9155620904513002,0.567937645506677,0
4442,France,Male,1,1,"(17, 29]",-1.1800242641419354,0.20769596214512365,1.572517270760002,-1.736451362333758,0.7994324594976167,-1.0450979833936451,0
4443,Germany,Male,1,0,"(29, 49]",-2.2092045577221957,0.03880945719365826,-0.9541752408323447,1.0528687079631396,-0.9155620904513002,-0.7604446371171177,0
4444,Germany,Female,1,0,"(29, 49]",-0.3795507024683998,0.8852039494190717,-0.7826002343532524,-0.6904563359724214,0.7994324594976167,-0.8553290858759602,0
4445,Spain,Male,1,1,"(17, 29]",0.12984156405112293,-1.2144756346386467,1.5405734763928043,1.0528687079631396,-0.9155620904513002,-1.1399824321524876,0
4446,France,Female,1,0,"(29, 49]",0.8887320835597996,-1.2144756346386467,-0.5084880438185003,0.3555386903889152,-0.9155620904513002,-0.2860223933229053,0
4447,Germany,Female,1,1,"(29, 49]",-1.2839818695540828,0.810373106611393,1.0917400961973749,0.3555386903889152,-0.9155620904513002,-0.8553290858759602,0
4448,France,Female,1,1,"(17, 29]",-0.7745896030345603,0.5206664612812453,0.4675110577636265,0.00687368160180302,-0.9155620904513002,-0.9502135346348027,0
4449,France,Female,1,1,"(29, 49]",0.8367532808537258,0.6877326351352531,0.9832938141171317,0.7042036991760274,-0.9155620904513002,0.09351540171246463,0
4450,France,Female,1,0,"(17, 29]",-1.0032963349412847,0.26594192131032907,1.6225576778274873,0.7042036991760274,0.7994324594976167,-1.2348668809113301,0
4451,France,Male,1,1,"(29, 49]",0.9822939284307323,0.7393419871597757,0.3202545843021377,-1.0391213447595335,-0.9155620904513002,0.6628220942655195,0
4452,Spain,Female,1,0,"(29, 49]",-1.3983352355074452,-1.2144756346386467,0.4279840255543868,-0.6904563359724214,0.7994324594976167,-0.7604446371171177,0
4453,France,Female,1,1,"(29, 49]",1.4189158711617518,1.1193056903008927,-0.35131472006032466,1.750198725537364,0.7994324594976167,0.2832842992301496,0
4454,France,Female,1,0,"(29, 49]",0.8991278441010143,-1.2144756346386467,0.26953378002939027,-0.3417913271853092,0.7994324594976167,-0.5706757395994327,0
4455,France,Female,1,0,"(49, 69]",0.08825852188626393,-1.2144756346386467,1.460207964670179,-0.6904563359724214,-0.9155620904513002,1.0423598893008894,1
4456,Germany,Male,1,0,"(29, 49]",-0.826568405740634,-0.06598770907162448,-1.2709203669643758,-0.6904563359724214,-0.9155620904513002,-0.5706757395994327,0
4457,France,Male,1,1,"(17, 29]",0.6288380700294308,-1.2144756346386467,-0.6167773916381759,1.0528687079631396,0.7994324594976167,-1.0450979833936451,0
4458,France,Female,1,1,"(17, 29]",-0.1300524494792458,0.4387651500350442,-1.4703252233555786,1.401533716750252,-0.9155620904513002,-0.9502135346348027,0
4459,France,Female,0,1,"(49, 69]",-0.7018192792460569,2.596398947912147,0.8423380768460433,-0.6904563359724214,-0.9155620904513002,1.706551030612787,1
4460,France,Male,0,0,"(29, 49]",-0.8161726451994192,0.9123664802079912,0.20201316316284776,-1.387786353546646,-0.9155620904513002,-0.19113794456406283,0
4461,France,Female,1,0,"(29, 49]",-1.3567521933425861,-1.2144756346386467,-0.754491738942934,-0.3417913271853092,0.7994324594976167,-0.09625349580522034,0
4462,France,Male,1,1,"(17, 29]",-1.7413953333675318,0.02932925212888855,-1.701097227892092,-1.387786353546646,-0.9155620904513002,-1.1399824321524876,0
4463,France,Female,0,1,"(29, 49]",0.909523604642229,0.295173845798782,1.565384259874389,-1.387786353546646,0.7994324594976167,-0.001369047046377861,0
4464,Spain,Male,0,1,"(29, 49]",0.8055659992300815,-1.2144756346386467,-1.0084708331894285,1.0528687079631396,0.7994324594976167,0.2832842992301496,0
4465,Spain,Female,1,0,"(29, 49]",-1.1800242641419354,0.9609375242639283,-0.6436279717643422,0.7042036991760274,-0.9155620904513002,-0.5706757395994327,0
4466,France,Female,1,1,"(17, 29]",-0.5042998289629768,0.20531547998369018,-0.6481366930704583,-0.6904563359724214,0.7994324594976167,-0.9502135346348027,0
4467,Spain,Female,1,0,"(29, 49]",0.11944580350990817,0.46439941479325336,-0.896539041181972,0.3555386903889152,-0.9155620904513002,0.2832842992301496,0
4468,Spain,Male,1,1,"(17, 29]",-0.784985363575775,-1.2144756346386467,-1.5517627704492831,0.7042036991760274,-0.9155620904513002,-1.0450979833936451,0
4469,France,Female,1,1,"(49, 69]",-0.4835083078805473,0.7260670144133119,-0.8972494302681427,-1.0391213447595335,-0.9155620904513002,1.327013235577417,1
4470,France,Male,1,0,"(29, 49]",0.6392338305706456,1.244491300215833,-0.3571436072406181,-0.6904563359724214,-0.9155620904513002,-0.5706757395994327,1
4471,Spain,Male,0,0,"(29, 49]",1.159021857631383,0.75067977080999,0.8747197178002256,1.401533716750252,0.7994324594976167,-0.3809068420817478,0
4472,Germany,Male,1,0,"(29, 49]",-1.8973317414857531,1.6890242431544507,1.2730947226808575,1.401533716750252,0.7994324594976167,0.2832842992301496,0
4473,Spain,Male,1,0,"(29, 49]",1.0550642522192355,0.6408661832012261,0.9932284502966827,0.00687368160180302,-0.9155620904513002,0.8525909917832045,1
4474,Spain,Male,0,0,"(49, 69]",0.8783363230185848,-1.2144756346386467,1.1686281190772156,1.401533716750252,-0.9155620904513002,1.0423598893008894,1
4475,France,Male,1,0,"(17, 29]",-0.9305260111527814,-1.2144756346386467,-1.601790622775923,0.7042036991760274,0.7994324594976167,-1.0450979833936451,0
4476,France,Male,0,0,"(29, 49]",-0.2755930970562523,-1.2144756346386467,0.21703456184160705,-1.736451362333758,0.7994324594976167,-0.19113794456406283,0
4477,Spain,Male,1,0,"(29, 49]",0.6288380700294308,-1.2144756346386467,-0.7750888375282703,1.0528687079631396,0.7994324594976167,-0.2860223933229053,0
4478,France,Female,1,1,"(29, 49]",0.7223999149003636,0.7091074178444804,0.6767762681177114,-1.0391213447595335,0.7994324594976167,-0.19113794456406283,0
4479,Spain,Female,0,1,"(29, 49]",0.701608393817934,0.10152575435915405,-1.5434217145000988,1.750198725537364,-0.9155620904513002,0.947475440542047,0
4480,France,Female,1,0,"(29, 49]",0.09865428242747867,0.39641859284498115,-1.4029618894924054,0.3555386903889152,-0.9155620904513002,-0.3809068420817478,0
4481,France,Male,0,1,"(49, 69]",-0.9409217716939962,-1.2144756346386467,0.29859085585914147,-1.736451362333758,0.7994324594976167,1.706551030612787,0
4482,France,Female,1,0,"(29, 49]",0.08825852188626393,0.22330329905351834,0.6431204953391186,0.7042036991760274,-0.9155620904513002,-0.5706757395994327,0
4483,Spain,Female,1,1,"(29, 49]",-0.07807364677317205,-1.2144756346386467,-1.0132412859678919,0.3555386903889152,0.7994324594976167,-0.3809068420817478,0
4484,France,Female,1,1,"(29, 49]",-1.0448793771061438,-1.2144756346386467,1.6079207680871195,0.3555386903889152,0.7994324594976167,0.8525909917832045,0
4485,France,Male,1,0,"(29, 49]",0.09865428242747867,-1.2144756346386467,-1.507253598581214,0.7042036991760274,0.7994324594976167,-0.3809068420817478,0
4486,Germany,Male,0,1,"(29, 49]",-1.024087856023714,0.9101799087887389,0.8670890509372117,-1.0391213447595335,-0.9155620904513002,-0.001369047046377861,0
4487,Germany,Female,1,1,"(49, 69]",-1.242398827389224,1.5951498627762313,-0.678940621591731,-1.0391213447595335,0.7994324594976167,2.370742171924684,0
4488,France,Female,0,0,"(49, 69]",1.9802869403873482,-1.2144756346386467,1.4574283101727201,0.00687368160180302,-0.9155620904513002,1.2321287868185744,1
4489,Germany,Male,1,1,"(49, 69]",2.073848785258281,0.3635212277897759,-0.27970387324918067,-1.736451362333758,-0.9155620904513002,1.516782133095102,1
4490,France,Male,1,0,"(29, 49]",0.37933981704027686,-1.2144756346386467,-1.269591482520167,0.7042036991760274,0.7994324594976167,-0.001369047046377861,0
4491,France,Female,1,1,"(29, 49]",-0.57707015275148,0.9663793343006858,0.9084740104201748,1.401533716750252,-0.9155620904513002,-0.001369047046377861,0
4492,Spain,Male,1,1,"(17, 29]",-1.8661444598621089,-1.2144756346386467,1.3949363901289755,1.0528687079631396,0.7994324594976167,-1.2348668809113301,0
4493,Spain,Male,1,1,"(17, 29]",-1.0864624192710026,0.8273939297377312,0.09802939396755343,0.7042036991760274,0.7994324594976167,-1.3297513296701726,0
4494,Spain,Female,1,1,"(29, 49]",-0.6706319976224128,-1.2144756346386467,1.196249420794171,0.7042036991760274,0.7994324594976167,-0.5706757395994327,0
4495,Spain,Male,0,1,"(29, 49]",-0.8473599268230635,1.3680170789386334,1.369328380603706,1.0528687079631396,0.7994324594976167,0.3781687479889921,0
4496,France,Female,0,1,"(17, 29]",-0.19242701272653429,0.6861183641751998,0.7933916759461171,0.00687368160180302,-0.9155620904513002,-1.0450979833936451,0
4497,France,Female,1,0,"(29, 49]",-0.4315295051744735,1.1498674939848976,0.7034564873854615,-1.0391213447595335,-0.9155620904513002,-0.3809068420817478,0
4498,France,Male,1,0,"(29, 49]",1.159021857631383,1.8512587943607406,1.394970566923499,1.750198725537364,-0.9155620904513002,-0.6655601883582752,0
4499,France,Male,1,1,"(29, 49]",-0.9721090533176404,-0.3431793582986131,-1.73127812739891,-0.6904563359724214,-0.9155620904513002,-0.5706757395994327,0
4500,Germany,Male,1,0,"(29, 49]",0.20261188783962616,0.5708121309022971,1.3804884989868917,1.401533716750252,-0.9155620904513002,0.3781687479889921,1
4501,France,Male,0,1,"(29, 49]",0.8159617597712964,-1.2144756346386467,-1.5773170735831585,0.00687368160180302,0.7994324594976167,0.4730531967478346,0
4502,Spain,Female,1,1,"(29, 49]",1.9283081376812745,1.1882725315878073,0.9830767217233458,0.7042036991760274,-0.9155620904513002,0.1883998504713071,0
4503,France,Male,0,0,"(29, 49]",-0.7226108003284865,-1.2144756346386467,-1.2192175029632746,1.0528687079631396,0.7994324594976167,0.1883998504713071,0
4504,France,Male,1,0,"(17, 29]",1.159021857631383,1.045776431386733,-0.7939997646695048,0.3555386903889152,-0.9155620904513002,-0.9502135346348027,0
4505,Germany,Female,0,1,"(29, 49]",1.0550642522192355,0.4708772804937171,-0.17235595662151207,-0.6904563359724214,0.7994324594976167,0.567937645506677,0
4506,France,Male,0,0,"(29, 49]",-0.22361429435017854,-1.2144756346386467,0.31238154119224676,0.00687368160180302,4.22942155939545,0.4730531967478346,1
4507,France,Male,0,0,"(29, 49]",1.044668491678021,1.4273336236276535,0.6131627912251081,-0.6904563359724214,-0.9155620904513002,-0.8553290858759602,0
4508,Germany,Male,0,0,"(29, 49]",0.07786276134504917,0.017771180760021463,-1.5026557734893757,-1.0391213447595335,0.7994324594976167,-0.7604446371171177,0
4509,France,Female,1,1,"(69, 92]",1.4708946738678255,-1.2144756346386467,1.2656295342770423,-0.6904563359724214,0.7994324594976167,2.940048864477739,0
4510,France,Female,0,1,"(29, 49]",0.46250590136999487,-1.2144756346386467,-0.4792726387569762,0.00687368160180302,-0.9155620904513002,0.2832842992301496,1
4511,Spain,Male,1,1,"(49, 69]",-0.99290057440007,0.8327134465199391,-0.6501048230693806,0.7042036991760274,0.7994324594976167,1.0423598893008894,0
4512,France,Male,0,1,"(17, 29]",-0.5458828711278357,0.8635786653635974,-0.9349234176028766,1.0528687079631396,0.7994324594976167,-1.0450979833936451,0
4513,France,Male,1,1,"(29, 49]",-2.2923706420519134,-1.2144756346386467,-1.5276172138611055,1.401533716750252,0.7994324594976167,-0.09625349580522034,0
4514,Germany,Female,0,0,"(29, 49]",-0.02609484406709831,0.6860502636177644,-0.8373518079229864,0.00687368160180302,-0.9155620904513002,0.567937645506677,0
4515,France,Male,1,0,"(29, 49]",1.6996014057745499,0.6858004017133711,0.035682027814931926,-1.387786353546646,-0.9155620904513002,-0.7604446371171177,0
4516,Germany,Male,1,1,"(29, 49]",0.6080465489470014,1.157457029348286,-1.3624768608080988,-0.3417913271853092,0.7994324594976167,-0.4757912908405903,0
4517,France,Female,1,0,"(17, 29]",0.025883958638975434,-1.2144756346386467,-0.056297142303920696,1.401533716750252,0.7994324594976167,-1.1399824321524876,0
4518,Spain,Female,0,1,"(49, 69]",0.7847744781476521,0.7535809185009237,0.5310640277802108,1.0528687079631396,2.5144270094465337,1.6116665818539444,1
4519,Germany,Female,0,1,"(29, 49]",-0.826568405740634,0.4118913272431397,1.673857220778929,-1.387786353546646,-0.9155620904513002,-0.4757912908405903,0
4520,France,Male,1,0,"(29, 49]",-0.285988857597467,0.6844839507967502,1.625307689186839,0.00687368160180302,-0.9155620904513002,0.09351540171246463,0
4521,France,Male,1,1,"(29, 49]",-1.1176497008946469,-1.2144756346386467,-0.7499259981888114,0.7042036991760274,-0.9155620904513002,0.2832842992301496,0
4522,Germany,Male,1,0,"(29, 49]",-0.3899464630096145,-0.14162568735932993,-0.3677706722520751,1.401533716750252,-0.9155620904513002,-0.09625349580522034,1
4523,France,Male,1,1,"(29, 49]",0.701608393817934,0.3451256046776527,-0.8046564728190692,-0.6904563359724214,-0.9155620904513002,-0.3809068420817478,0
4524,France,Male,1,0,"(29, 49]",-0.33796766030354075,0.24135058621575492,-1.2742918379955765,-1.0391213447595335,-0.9155620904513002,-0.001369047046377861,0
4525,Germany,Male,1,1,"(49, 69]",0.1714246062159819,1.2536648929116803,0.6629093824825302,1.401533716750252,-0.9155620904513002,1.516782133095102,1
4526,France,Female,1,1,"(17, 29]",0.6808168727355046,-1.2144756346386467,-0.12294729713851298,1.0528687079631396,0.7994324594976167,-1.6144046759467001,0
4527,France,Female,1,1,"(29, 49]",-0.42113374463325876,-1.2144756346386467,1.7437069164436998,-1.387786353546646,0.7994324594976167,0.567937645506677,0
4528,France,Female,0,0,"(49, 69]",-2.02208086798033,1.4288268802168647,0.7166700033824783,-1.387786353546646,0.7994324594976167,2.2758577231658417,1
4529,France,Male,1,1,"(29, 49]",-1.5438758830844517,-1.2144756346386467,0.4158957282056419,1.0528687079631396,0.7994324594976167,-0.5706757395994327,0
4530,Germany,Male,1,1,"(29, 49]",-0.369154941927185,0.17504526178504254,0.8786662657107072,-0.6904563359724214,-0.9155620904513002,0.3781687479889921,0
4531,France,Male,0,0,"(29, 49]",1.2110006603374568,-1.2144756346386467,-0.6017661065006533,-0.6904563359724214,-0.9155620904513002,-0.2860223933229053,0
4532,France,Female,1,0,"(29, 49]",-1.3983352355074452,-0.3156082241650814,-0.9206870389697583,1.0528687079631396,-0.9155620904513002,0.2832842992301496,0
4533,France,Male,1,1,"(29, 49]",-0.5874659132926947,0.9253089431904509,-0.598027758042525,-1.0391213447595335,-0.9155620904513002,-0.3809068420817478,0
4534,Spain,Female,1,1,"(29, 49]",-1.938914783650612,0.0004889857759209349,1.028983131624671,0.00687368160180302,-0.9155620904513002,-0.4757912908405903,0
4535,Spain,Male,1,1,"(29, 49]",-1.2735861090128682,0.3437461687384269,1.049110648028108,0.7042036991760274,0.7994324594976167,0.3781687479889921,0
4536,France,Female,1,0,"(49, 69]",0.38973557758149163,-1.2144756346386467,1.596453232924621,1.401533716750252,-0.9155620904513002,1.4218976843362594,1
4537,France,Female,1,0,"(49, 69]",-0.44192526571568824,0.8518039830667377,0.746905481137694,1.750198725537364,0.7994324594976167,1.6116665818539444,1
4538,Germany,Male,1,1,"(49, 69]",-0.8889429689879225,-0.10936680499519752,1.2388680579365985,1.401533716750252,-0.9155620904513002,1.896319928130472,0
4539,Spain,Male,1,0,"(29, 49]",-0.036490604608313056,0.7239953826672898,-0.39131360127967185,0.7042036991760274,0.7994324594976167,-0.5706757395994327,0
4540,France,Female,1,0,"(29, 49]",-0.410737984092044,0.2017943934154455,1.685728251362488,1.401533716750252,-0.9155620904513002,-0.8553290858759602,0
4541,Germany,Female,0,1,"(29, 49]",2.073848785258281,1.417989140096364,-0.657759727557082,-0.3417913271853092,-0.9155620904513002,-0.7604446371171177,0
4542,Spain,Male,1,0,"(29, 49]",1.044668491678021,0.05292385723376832,0.3119485770044799,-0.3417913271853092,-0.9155620904513002,-0.5706757395994327,0
4543,France,Female,1,1,"(29, 49]",0.5456719856997129,1.831931664328016,-0.34282684339180886,1.0528687079631396,-0.9155620904513002,-0.5706757395994327,0
4544,Germany,Female,1,0,"(17, 29]",-1.2735861090128682,1.5065769349478488,-0.8783761673494446,1.401533716750252,0.7994324594976167,-0.9502135346348027,0
4545,Germany,Male,0,0,"(49, 69]",0.4313186197463506,1.198250222414875,0.3515209457778838,0.7042036991760274,0.7994324594976167,1.327013235577417,0
4546,France,Female,1,0,"(29, 49]",-1.2631903484716533,1.2203678766978165,-1.510119392550585,0.3555386903889152,-0.9155620904513002,-0.7604446371171177,0
4547,Germany,Female,1,1,"(17, 29]",-0.14044821002046054,0.9571151007220553,0.03069256455727616,0.7042036991760274,-0.9155620904513002,-1.1399824321524876,0
4548,Spain,Male,1,0,"(29, 49]",1.28377098412596,-1.2144756346386467,-1.5528363751629684,1.401533716750252,0.7994324594976167,-0.6655601883582752,0
4549,Germany,Female,0,0,"(17, 29]",0.6912126332767193,0.10434345488815977,-1.0326308626038585,1.401533716750252,0.7994324594976167,-1.0450979833936451,0
4550,Spain,Female,0,1,"(29, 49]",0.5144847040760686,-0.3099699456187275,-0.945681261164807,0.00687368160180302,0.7994324594976167,0.6628220942655195,0
4551,Germany,Male,0,1,"(49, 69]",-0.5978616738339095,1.7751249289153717,0.10882211180960986,-1.0391213447595335,0.7994324594976167,2.8451644157188967,0
4552,Spain,Male,1,0,"(29, 49]",0.36894405649906215,-1.2144756346386467,0.48670429220248274,1.401533716750252,0.7994324594976167,-0.4757912908405903,0
4553,France,Female,1,1,"(29, 49]",-1.0552751376473584,-1.2144756346386467,0.16390377044073826,0.7042036991760274,-0.9155620904513002,0.6628220942655195,0
4554,France,Female,1,0,"(29, 49]",0.3377567748754179,0.8256086080817718,0.421773090635311,0.00687368160180302,-0.9155620904513002,-0.09625349580522034,0
4555,France,Female,1,0,"(29, 49]",0.5040889435348539,0.7364349246316938,0.04232836812138364,1.0528687079631396,-0.9155620904513002,0.09351540171246463,0
4556,Germany,Male,1,1,"(29, 49]",-0.99290057440007,0.5962670322205004,1.494873347858426,1.750198725537364,0.7994324594976167,0.1883998504713071,0
4557,Spain,Male,1,1,"(29, 49]",1.9075166165988449,-1.2144756346386467,-0.5784353874676246,1.0528687079631396,0.7994324594976167,-0.09625349580522034,0
4558,Spain,Female,1,0,"(29, 49]",-1.6270419674141696,-0.09585747680929627,1.5478646421387896,-1.0391213447595335,0.7994324594976167,0.1883998504713071,1
4559,France,Male,1,0,"(17, 29]",1.2317921814198862,0.7639178157893939,-0.2578117182713576,-1.0391213447595335,0.7994324594976167,-0.9502135346348027,0
4560,France,Female,0,0,"(49, 69]",-1.1696285036007206,-0.014699037136809348,-1.429424318880767,-0.6904563359724214,-0.9155620904513002,2.180973274406999,1
4561,Spain,Female,0,1,"(29, 49]",-0.046886365149527806,0.3815148018362888,-1.3382709717153032,-0.6904563359724214,-0.9155620904513002,0.2832842992301496,0
4562,France,Male,0,0,"(29, 49]",-1.232003066848009,-1.2144756346386467,1.5853157828235172,1.401533716750252,0.7994324594976167,0.3781687479889921,1
4563,Germany,Female,0,1,"(29, 49]",2.073848785258281,0.42794915093757413,-1.319695360777482,-1.0391213447595335,0.7994324594976167,-0.09625349580522034,0
4564,Germany,Female,1,0,"(29, 49]",0.8471490413949405,0.43148958062189796,0.36957989425563526,-0.3417913271853092,-0.9155620904513002,0.8525909917832045,1
4565,Spain,Male,1,1,"(29, 49]",-0.07807364677317205,-1.2144756346386467,0.2857660137141311,0.3555386903889152,0.7994324594976167,-0.4757912908405903,0
4566,France,Female,0,1,"(29, 49]",-0.5146955895041915,-1.2144756346386467,1.062779622123573,-1.387786353546646,0.7994324594976167,0.1883998504713071,0
4567,France,Female,0,1,"(49, 69]",1.200604899796242,0.2644079003029342,-0.583520929367028,0.7042036991760274,0.7994324594976167,1.2321287868185744,0
4568,Spain,Male,1,1,"(49, 69]",-0.369154941927185,1.2756076598475927,0.1851354065529709,-0.3417913271853092,-0.9155620904513002,1.896319928130472,0
4569,Germany,Male,1,0,"(17, 29]",1.2941667446671747,-0.2520325171480065,-1.4923533880258937,1.750198725537364,0.7994324594976167,-1.3297513296701726,0
4570,France,Female,1,1,"(17, 29]",-1.0864624192710026,-1.2144756346386467,-1.4786654074477596,1.0528687079631396,0.7994324594976167,-1.1399824321524876,0
4571,Germany,Female,1,0,"(17, 29]",-0.5978616738339095,0.4115265256655161,0.6092035142023804,0.00687368160180302,2.5144270094465337,-0.9502135346348027,0
4572,France,Male,1,1,"(69, 92]",-0.7226108003284865,-1.2144756346386467,1.7071694818982788,-0.3417913271853092,0.7994324594976167,3.0349333132365817,0
4573,France,Male,1,1,"(49, 69]",0.14023732459233768,-1.2144756346386467,0.6888328298715418,1.0528687079631396,0.7994324594976167,1.516782133095102,0
4574,France,Male,1,1,"(29, 49]",0.12984156405112293,1.29971957341224,-1.2402350109955325,0.00687368160180302,0.7994324594976167,-0.5706757395994327,0
4575,Germany,Female,0,1,"(29, 49]",2.073848785258281,0.1190010607831184,-0.4313987963423313,-1.0391213447595335,-0.9155620904513002,-0.5706757395994327,0
4576,Germany,Female,1,1,"(29, 49]",0.7535871965240079,1.2450658387215205,1.4159723815297005,-1.736451362333758,-0.9155620904513002,0.947475440542047,1
4577,Germany,Male,1,1,"(49, 69]",0.06746700080383443,0.49882216839082627,0.46577536484174553,1.0528687079631396,-0.9155620904513002,1.706551030612787,1
4578,France,Male,1,0,"(29, 49]",0.22340340892205565,0.24226482820630213,1.3537856114370603,0.3555386903889152,-0.9155620904513002,-0.7604446371171177,0
4579,Germany,Female,1,1,"(29, 49]",-2.053268149603974,0.5683600312532321,0.36122732979400896,-1.387786353546646,-0.9155620904513002,0.09351540171246463,1
4580,Germany,Female,0,1,"(29, 49]",1.0238769705955912,0.011529748685020234,-1.2077213708910728,1.750198725537364,-0.9155620904513002,-0.5706757395994327,0
4581,France,Female,0,1,"(29, 49]",0.09865428242747867,-1.2144756346386467,0.2156666182036568,-1.387786353546646,-0.9155620904513002,0.3781687479889921,1
4582,France,Female,1,1,"(69, 92]",0.6288380700294308,-1.2144756346386467,-0.4774572581050067,0.3555386903889152,0.7994324594976167,3.9837778008250067,0
4583,Germany,Female,1,1,"(17, 29]",1.7099971663157647,0.9462250862300019,0.6349417791639215,1.0528687079631396,-0.9155620904513002,-1.3297513296701726,0
4584,France,Male,0,1,"(29, 49]",0.19221612729841142,1.393805289323158,-1.4656799692427682,-1.387786353546646,-0.9155620904513002,0.3781687479889921,0
4585,France,Male,1,1,"(49, 69]",-0.6706319976224128,1.0004481568321508,-0.12644797737758107,-1.0391213447595335,-0.9155620904513002,1.137244338059732,0
4586,France,Female,1,0,"(29, 49]",-0.7953811241169897,0.6880854471781169,0.06563415204412212,0.00687368160180302,-0.9155620904513002,-0.001369047046377861,0
4587,France,Female,1,0,"(29, 49]",-2.3027664025931283,-0.4467644625299163,-0.4322122389262749,0.3555386903889152,-0.9155620904513002,-0.001369047046377861,0
4588,France,Female,1,1,"(49, 69]",-0.6706319976224128,1.0379738020255482,-0.5644223785987146,0.3555386903889152,-0.9155620904513002,1.2321287868185744,0
4589,Spain,Male,1,0,"(17, 29]",1.159021857631383,0.6326373658444479,0.8474199569460336,1.750198725537364,0.7994324594976167,-0.9502135346348027,0
